"model","scenario","region","variable","unit","year","value"
"WITCH 6.0","SSP2_ce_narrow","korea","GDP|MER","billion US$2005",2010,1156.85714119561
"WITCH 6.0","SSP2_ce_narrow","laca","GDP|MER","billion US$2005",2010,1719.3245175987
"WITCH 6.0","SSP2_ce_narrow","mena","GDP|MER","billion US$2005",2010,2542.20455229672
"WITCH 6.0","SSP2_ce_narrow","mexico","GDP|MER","billion US$2005",2010,1001.06326980581
"WITCH 6.0","SSP2_ce_narrow","oceania","GDP|MER","billion US$2005",2010,1273.00360830596
"WITCH 6.0","SSP2_ce_narrow","othereurope","GDP|MER","billion US$2005",2010,3484.02902184805
"WITCH 6.0","SSP2_ce_narrow","sasia","GDP|MER","billion US$2005",2010,460.668830137909
"WITCH 6.0","SSP2_ce_narrow","seasia","GDP|MER","billion US$2005",2010,1211.38438543413
"WITCH 6.0","SSP2_ce_narrow","southafrica","GDP|MER","billion US$2005",2010,290.490748517234
"WITCH 6.0","SSP2_ce_narrow","ssa","GDP|MER","billion US$2005",2010,965.124761576424
"WITCH 6.0","SSP2_ce_narrow","te","GDP|MER","billion US$2005",2010,1926.77113870985
"WITCH 6.0","SSP2_ce_narrow","usa","GDP|MER","billion US$2005",2010,15046.2916687908
"WITCH 6.0","SSP2_ce_narrow","world","GDP|MER","billion US$2005",2010,59444.1573426768
"WITCH 6.0","SSP2_ce_narrow","brazil","GDP|MER","billion US$2005",2015,1593.12759310784
"WITCH 6.0","SSP2_ce_narrow","canada","GDP|MER","billion US$2005",2015,1441.0483803951
"WITCH 6.0","SSP2_ce_narrow","ccasia","GDP|MER","billion US$2005",2015,378.394742985146
"WITCH 6.0","SSP2_ce_narrow","china","GDP|MER","billion US$2005",2015,10595.4005278429
"WITCH 6.0","SSP2_ce_narrow","eu27","GDP|MER","billion US$2005",2015,12624.0662796951
"WITCH 6.0","SSP2_ce_narrow","india","GDP|MER","billion US$2005",2015,1953.43961963826
"WITCH 6.0","SSP2_ce_narrow","indonesia","GDP|MER","billion US$2005",2015,797.752791380223
"WITCH 6.0","SSP2_ce_narrow","japan","GDP|MER","billion US$2005",2015,4098.94566403522
"WITCH 6.0","SSP2_ce_narrow","korea","GDP|MER","billion US$2005",2015,1355.24337091034
"WITCH 6.0","SSP2_ce_narrow","laca","GDP|MER","billion US$2005",2015,1977.92416478228
"WITCH 6.0","SSP2_ce_narrow","mena","GDP|MER","billion US$2005",2015,2961.27544671628
"WITCH 6.0","SSP2_ce_narrow","mexico","GDP|MER","billion US$2005",2015,1115.08177683358
"WITCH 6.0","SSP2_ce_narrow","oceania","GDP|MER","billion US$2005",2015,1463.25727977068
"WITCH 6.0","SSP2_ce_narrow","othereurope","GDP|MER","billion US$2005",2015,3799.15834379447
"WITCH 6.0","SSP2_ce_narrow","sasia","GDP|MER","billion US$2005",2015,586.237464342451
"WITCH 6.0","SSP2_ce_narrow","seasia","GDP|MER","billion US$2005",2015,1547.88481581771
"WITCH 6.0","SSP2_ce_narrow","southafrica","GDP|MER","billion US$2005",2015,313.110835726095
"WITCH 6.0","SSP2_ce_narrow","ssa","GDP|MER","billion US$2005",2015,1207.03785979871
"WITCH 6.0","SSP2_ce_narrow","te","GDP|MER","billion US$2005",2015,2217.28565572866
"WITCH 6.0","SSP2_ce_narrow","usa","GDP|MER","billion US$2005",2015,16637.2765391763
"WITCH 6.0","SSP2_ce_narrow","world","GDP|MER","billion US$2005",2015,68662.9491524774
"WITCH 6.0","SSP2_ce_narrow","brazil","GDP|MER","billion US$2005",2020,1589.59441767901
"WITCH 6.0","SSP2_ce_narrow","canada","GDP|MER","billion US$2005",2020,1557.23335882634
"WITCH 6.0","SSP2_ce_narrow","ccasia","GDP|MER","billion US$2005",2020,452.183807218971
"WITCH 6.0","SSP2_ce_narrow","china","GDP|MER","billion US$2005",2020,14121.3605946224
"WITCH 6.0","SSP2_ce_narrow","eu27","GDP|MER","billion US$2005",2020,13652.5677723723
"WITCH 6.0","SSP2_ce_narrow","india","GDP|MER","billion US$2005",2020,2504.98237124682
"WITCH 6.0","SSP2_ce_narrow","indonesia","GDP|MER","billion US$2005",2020,971.975758302205
"WITCH 6.0","SSP2_ce_narrow","japan","GDP|MER","billion US$2005",2020,4157.84004194069
"WITCH 6.0","SSP2_ce_narrow","korea","GDP|MER","billion US$2005",2020,1533.0206460042
"WITCH 6.0","SSP2_ce_narrow","laca","GDP|MER","billion US$2005",2020,2080.12285973649
"WITCH 6.0","SSP2_ce_narrow","mena","GDP|MER","billion US$2005",2020,3262.48255633797
"WITCH 6.0","SSP2_ce_narrow","mexico","GDP|MER","billion US$2005",2020,1155.21059152495
"WITCH 6.0","SSP2_ce_narrow","oceania","GDP|MER","billion US$2005",2020,1629.02041944344
"WITCH 6.0","SSP2_ce_narrow","othereurope","GDP|MER","billion US$2005",2020,4033.08131232992
"WITCH 6.0","SSP2_ce_narrow","sasia","GDP|MER","billion US$2005",2020,732.478478944203
"WITCH 6.0","SSP2_ce_narrow","seasia","GDP|MER","billion US$2005",2020,1849.85052093011
"WITCH 6.0","SSP2_ce_narrow","southafrica","GDP|MER","billion US$2005",2020,326.596180181841
"WITCH 6.0","SSP2_ce_narrow","ssa","GDP|MER","billion US$2005",2020,1362.58660158672
"WITCH 6.0","SSP2_ce_narrow","te","GDP|MER","billion US$2005",2020,2476.81421287554
"WITCH 6.0","SSP2_ce_narrow","usa","GDP|MER","billion US$2005",2020,18618.8297869417
"WITCH 6.0","SSP2_ce_narrow","world","GDP|MER","billion US$2005",2020,78067.8322890458
"WITCH 6.0","SSP2_ce_narrow","brazil","GDP|MER","billion US$2005",2025,1948.51264242293
"WITCH 6.0","SSP2_ce_narrow","canada","GDP|MER","billion US$2005",2025,1759.89645292328
"WITCH 6.0","SSP2_ce_narrow","ccasia","GDP|MER","billion US$2005",2025,561.305593480584
"WITCH 6.0","SSP2_ce_narrow","china","GDP|MER","billion US$2005",2025,17952.8951697674
"WITCH 6.0","SSP2_ce_narrow","eu27","GDP|MER","billion US$2005",2025,15461.3820695719
"WITCH 6.0","SSP2_ce_narrow","india","GDP|MER","billion US$2005",2025,3488.34553584611
"WITCH 6.0","SSP2_ce_narrow","indonesia","GDP|MER","billion US$2005",2025,1232.87003656124
"WITCH 6.0","SSP2_ce_narrow","japan","GDP|MER","billion US$2005",2025,4457.48957795846
"WITCH 6.0","SSP2_ce_narrow","korea","GDP|MER","billion US$2005",2025,1735.25830879699
"WITCH 6.0","SSP2_ce_narrow","laca","GDP|MER","billion US$2005",2025,2523.12799837095
"WITCH 6.0","SSP2_ce_narrow","mena","GDP|MER","billion US$2005",2025,3916.83568493292
"WITCH 6.0","SSP2_ce_narrow","mexico","GDP|MER","billion US$2005",2025,1369.83186867141
"WITCH 6.0","SSP2_ce_narrow","oceania","GDP|MER","billion US$2005",2025,1878.70312874162
"WITCH 6.0","SSP2_ce_narrow","othereurope","GDP|MER","billion US$2005",2025,4637.0754441181
"WITCH 6.0","SSP2_ce_narrow","sasia","GDP|MER","billion US$2005",2025,906.73333682847
"WITCH 6.0","SSP2_ce_narrow","seasia","GDP|MER","billion US$2005",2025,2276.22454671475
"WITCH 6.0","SSP2_ce_narrow","southafrica","GDP|MER","billion US$2005",2025,358.721644231393
"WITCH 6.0","SSP2_ce_narrow","ssa","GDP|MER","billion US$2005",2025,1638.8480348895
"WITCH 6.0","SSP2_ce_narrow","te","GDP|MER","billion US$2005",2025,2810.79943959313
"WITCH 6.0","SSP2_ce_narrow","usa","GDP|MER","billion US$2005",2025,21404.1961441824
"WITCH 6.0","SSP2_ce_narrow","world","GDP|MER","billion US$2005",2025,92319.0526586036
"WITCH 6.0","SSP2_ce_narrow","brazil","GDP|MER","billion US$2005",2030,2118.87963340239
"WITCH 6.0","SSP2_ce_narrow","canada","GDP|MER","billion US$2005",2030,1960.73034866459
"WITCH 6.0","SSP2_ce_narrow","ccasia","GDP|MER","billion US$2005",2030,671.474194502637
"WITCH 6.0","SSP2_ce_narrow","china","GDP|MER","billion US$2005",2030,21495.1992617823
"WITCH 6.0","SSP2_ce_narrow","eu27","GDP|MER","billion US$2005",2030,16746.1811948616
"WITCH 6.0","SSP2_ce_narrow","india","GDP|MER","billion US$2005",2030,4626.16990463627
"WITCH 6.0","SSP2_ce_narrow","indonesia","GDP|MER","billion US$2005",2030,1536.28799171089
"WITCH 6.0","SSP2_ce_narrow","japan","GDP|MER","billion US$2005",2030,4635.98246857825
"WITCH 6.0","SSP2_ce_narrow","korea","GDP|MER","billion US$2005",2030,1906.6772219269
"WITCH 6.0","SSP2_ce_narrow","laca","GDP|MER","billion US$2005",2030,2919.77849663371
"WITCH 6.0","SSP2_ce_narrow","mena","GDP|MER","billion US$2005",2030,4694.21651986544
"WITCH 6.0","SSP2_ce_narrow","mexico","GDP|MER","billion US$2005",2030,1563.6143074388
"WITCH 6.0","SSP2_ce_narrow","oceania","GDP|MER","billion US$2005",2030,2142.91461807574
"WITCH 6.0","SSP2_ce_narrow","othereurope","GDP|MER","billion US$2005",2030,5044.83020291866
"WITCH 6.0","SSP2_ce_narrow","sasia","GDP|MER","billion US$2005",2030,1205.65456594596
"WITCH 6.0","SSP2_ce_narrow","seasia","GDP|MER","billion US$2005",2030,2850.90449142877
"WITCH 6.0","SSP2_ce_narrow","southafrica","GDP|MER","billion US$2005",2030,389.04328707974
"WITCH 6.0","SSP2_ce_narrow","ssa","GDP|MER","billion US$2005",2030,2090.21980442146
"WITCH 6.0","SSP2_ce_narrow","te","GDP|MER","billion US$2005",2030,3183.40964132592
"WITCH 6.0","SSP2_ce_narrow","usa","GDP|MER","billion US$2005",2030,23481.8463872327
"WITCH 6.0","SSP2_ce_narrow","world","GDP|MER","billion US$2005",2030,105264.014542433
"WITCH 6.0","SSP2_ce_narrow","brazil","GDP|MER","billion US$2005",2035,2408.03709594891
"WITCH 6.0","SSP2_ce_narrow","canada","GDP|MER","billion US$2005",2035,2183.15765584634
"WITCH 6.0","SSP2_ce_narrow","ccasia","GDP|MER","billion US$2005",2035,799.065280050727
"WITCH 6.0","SSP2_ce_narrow","china","GDP|MER","billion US$2005",2035,24650.0134837735
"WITCH 6.0","SSP2_ce_narrow","eu27","GDP|MER","billion US$2005",2035,17960.4721369487
"WITCH 6.0","SSP2_ce_narrow","india","GDP|MER","billion US$2005",2035,5836.17835571531
"WITCH 6.0","SSP2_ce_narrow","indonesia","GDP|MER","billion US$2005",2035,1838.59683947749
"WITCH 6.0","SSP2_ce_narrow","japan","GDP|MER","billion US$2005",2035,4831.36168042287
"WITCH 6.0","SSP2_ce_narrow","korea","GDP|MER","billion US$2005",2035,2030.48567018926
"WITCH 6.0","SSP2_ce_narrow","laca","GDP|MER","billion US$2005",2035,3386.57768007103
"WITCH 6.0","SSP2_ce_narrow","mena","GDP|MER","billion US$2005",2035,5542.34685872678
"WITCH 6.0","SSP2_ce_narrow","mexico","GDP|MER","billion US$2005",2035,1787.48911373905
"WITCH 6.0","SSP2_ce_narrow","oceania","GDP|MER","billion US$2005",2035,2424.70429563465
"WITCH 6.0","SSP2_ce_narrow","othereurope","GDP|MER","billion US$2005",2035,5487.16131989118
"WITCH 6.0","SSP2_ce_narrow","sasia","GDP|MER","billion US$2005",2035,1563.18143099635
"WITCH 6.0","SSP2_ce_narrow","seasia","GDP|MER","billion US$2005",2035,3462.76105489976
"WITCH 6.0","SSP2_ce_narrow","southafrica","GDP|MER","billion US$2005",2035,444.081513257569
"WITCH 6.0","SSP2_ce_narrow","ssa","GDP|MER","billion US$2005",2035,2723.41153997425
"WITCH 6.0","SSP2_ce_narrow","te","GDP|MER","billion US$2005",2035,3601.33873228552
"WITCH 6.0","SSP2_ce_narrow","usa","GDP|MER","billion US$2005",2035,25339.4770397046
"WITCH 6.0","SSP2_ce_narrow","world","GDP|MER","billion US$2005",2035,118299.898777554
"WITCH 6.0","SSP2_ce_narrow","brazil","GDP|MER","billion US$2005",2040,2786.18214453909
"WITCH 6.0","SSP2_ce_narrow","canada","GDP|MER","billion US$2005",2040,2427.72443434867
"WITCH 6.0","SSP2_ce_narrow","ccasia","GDP|MER","billion US$2005",2040,929.565946431914
"WITCH 6.0","SSP2_ce_narrow","china","GDP|MER","billion US$2005",2040,27123.6466209127
"WITCH 6.0","SSP2_ce_narrow","eu27","GDP|MER","billion US$2005",2040,19196.2468556273
"WITCH 6.0","SSP2_ce_narrow","india","GDP|MER","billion US$2005",2040,7142.25132621964
"WITCH 6.0","SSP2_ce_narrow","indonesia","GDP|MER","billion US$2005",2040,2153.01989910119
"WITCH 6.0","SSP2_ce_narrow","japan","GDP|MER","billion US$2005",2040,4996.24212661003
"WITCH 6.0","SSP2_ce_narrow","korea","GDP|MER","billion US$2005",2040,2117.53196476635
"WITCH 6.0","SSP2_ce_narrow","laca","GDP|MER","billion US$2005",2040,3919.46430971092
"WITCH 6.0","SSP2_ce_narrow","mena","GDP|MER","billion US$2005",2040,6457.46178699537
"WITCH 6.0","SSP2_ce_narrow","mexico","GDP|MER","billion US$2005",2040,2034.74766186334
"WITCH 6.0","SSP2_ce_narrow","oceania","GDP|MER","billion US$2005",2040,2725.39511701936
"WITCH 6.0","SSP2_ce_narrow","othereurope","GDP|MER","billion US$2005",2040,5977.72257757448
"WITCH 6.0","SSP2_ce_narrow","sasia","GDP|MER","billion US$2005",2040,1972.6184692261
"WITCH 6.0","SSP2_ce_narrow","seasia","GDP|MER","billion US$2005",2040,4032.81548052449
"WITCH 6.0","SSP2_ce_narrow","southafrica","GDP|MER","billion US$2005",2040,519.521110905009
"WITCH 6.0","SSP2_ce_narrow","ssa","GDP|MER","billion US$2005",2040,3497.6740167577
"WITCH 6.0","SSP2_ce_narrow","te","GDP|MER","billion US$2005",2040,4003.07927696625
"WITCH 6.0","SSP2_ce_narrow","usa","GDP|MER","billion US$2005",2040,27071.4496870236
"WITCH 6.0","SSP2_ce_narrow","world","GDP|MER","billion US$2005",2040,131084.360813123
"WITCH 6.0","SSP2_ce_narrow","brazil","GDP|MER","billion US$2005",2045,3244.77108808433
"WITCH 6.0","SSP2_ce_narrow","canada","GDP|MER","billion US$2005",2045,2683.74492568089
"WITCH 6.0","SSP2_ce_narrow","ccasia","GDP|MER","billion US$2005",2045,1061.26402975284
"WITCH 6.0","SSP2_ce_narrow","china","GDP|MER","billion US$2005",2045,29423.9801543305
"WITCH 6.0","SSP2_ce_narrow","eu27","GDP|MER","billion US$2005",2045,20405.9326092569
"WITCH 6.0","SSP2_ce_narrow","india","GDP|MER","billion US$2005",2045,8540.59810635634
"WITCH 6.0","SSP2_ce_narrow","indonesia","GDP|MER","billion US$2005",2045,2465.98711855424
"WITCH 6.0","SSP2_ce_narrow","japan","GDP|MER","billion US$2005",2045,5160.37061028104
"WITCH 6.0","SSP2_ce_narrow","korea","GDP|MER","billion US$2005",2045,2177.12388245604
"WITCH 6.0","SSP2_ce_narrow","laca","GDP|MER","billion US$2005",2045,4503.39942470671
"WITCH 6.0","SSP2_ce_narrow","mena","GDP|MER","billion US$2005",2045,7419.01701996396
"WITCH 6.0","SSP2_ce_narrow","mexico","GDP|MER","billion US$2005",2045,2305.73898956012
"WITCH 6.0","SSP2_ce_narrow","oceania","GDP|MER","billion US$2005",2045,3050.46827889694
"WITCH 6.0","SSP2_ce_narrow","othereurope","GDP|MER","billion US$2005",2045,6510.72893481404
"WITCH 6.0","SSP2_ce_narrow","sasia","GDP|MER","billion US$2005",2045,2449.80776352737
"WITCH 6.0","SSP2_ce_narrow","seasia","GDP|MER","billion US$2005",2045,4574.02567831561
"WITCH 6.0","SSP2_ce_narrow","southafrica","GDP|MER","billion US$2005",2045,611.462215065352
"WITCH 6.0","SSP2_ce_narrow","ssa","GDP|MER","billion US$2005",2045,4460.68450609315
"WITCH 6.0","SSP2_ce_narrow","te","GDP|MER","billion US$2005",2045,4389.31780851609
"WITCH 6.0","SSP2_ce_narrow","usa","GDP|MER","billion US$2005",2045,28724.279596782
"WITCH 6.0","SSP2_ce_narrow","world","GDP|MER","billion US$2005",2045,144162.702740994
"WITCH 6.0","SSP2_ce_narrow","brazil","GDP|MER","billion US$2005",2050,3762.3589439975
"WITCH 6.0","SSP2_ce_narrow","canada","GDP|MER","billion US$2005",2050,2928.5127440258
"WITCH 6.0","SSP2_ce_narrow","ccasia","GDP|MER","billion US$2005",2050,1194.86993148373
"WITCH 6.0","SSP2_ce_narrow","china","GDP|MER","billion US$2005",2050,31471.5973461076
"WITCH 6.0","SSP2_ce_narrow","eu27","GDP|MER","billion US$2005",2050,21546.1029402754
"WITCH 6.0","SSP2_ce_narrow","india","GDP|MER","billion US$2005",2050,10016.657758266
"WITCH 6.0","SSP2_ce_narrow","indonesia","GDP|MER","billion US$2005",2050,2765.71577336414
"WITCH 6.0","SSP2_ce_narrow","japan","GDP|MER","billion US$2005",2050,5321.87460177728
"WITCH 6.0","SSP2_ce_narrow","korea","GDP|MER","billion US$2005",2050,2211.25936466277
"WITCH 6.0","SSP2_ce_narrow","laca","GDP|MER","billion US$2005",2050,5115.61605981746
"WITCH 6.0","SSP2_ce_narrow","mena","GDP|MER","billion US$2005",2050,8418.3459253749
"WITCH 6.0","SSP2_ce_narrow","mexico","GDP|MER","billion US$2005",2050,2590.87132538845
"WITCH 6.0","SSP2_ce_narrow","oceania","GDP|MER","billion US$2005",2050,3384.27780739481
"WITCH 6.0","SSP2_ce_narrow","othereurope","GDP|MER","billion US$2005",2050,7059.39255157284
"WITCH 6.0","SSP2_ce_narrow","sasia","GDP|MER","billion US$2005",2050,3001.51122138111
"WITCH 6.0","SSP2_ce_narrow","seasia","GDP|MER","billion US$2005",2050,5089.82262095585
"WITCH 6.0","SSP2_ce_narrow","southafrica","GDP|MER","billion US$2005",2050,715.171351299199
"WITCH 6.0","SSP2_ce_narrow","ssa","GDP|MER","billion US$2005",2050,5648.9975496259
"WITCH 6.0","SSP2_ce_narrow","te","GDP|MER","billion US$2005",2050,4748.06576533682
"WITCH 6.0","SSP2_ce_narrow","usa","GDP|MER","billion US$2005",2050,30284.2878295851
"WITCH 6.0","SSP2_ce_narrow","world","GDP|MER","billion US$2005",2050,157275.309411693
"WITCH 6.0","SSP2_ce_narrow","brazil","GDP|MER","billion US$2005",2055,4310.86253026857
"WITCH 6.0","SSP2_ce_narrow","canada","GDP|MER","billion US$2005",2055,3156.33030394514
"WITCH 6.0","SSP2_ce_narrow","ccasia","GDP|MER","billion US$2005",2055,1334.34830464899
"WITCH 6.0","SSP2_ce_narrow","china","GDP|MER","billion US$2005",2055,33057.2845731885
"WITCH 6.0","SSP2_ce_narrow","eu27","GDP|MER","billion US$2005",2055,22552.9062429171
"WITCH 6.0","SSP2_ce_narrow","india","GDP|MER","billion US$2005",2055,11545.413230643
"WITCH 6.0","SSP2_ce_narrow","indonesia","GDP|MER","billion US$2005",2055,3055.13025271495
"WITCH 6.0","SSP2_ce_narrow","japan","GDP|MER","billion US$2005",2055,5445.1544052749
