"model","scenario","region","variable","unit","year","value"
"WITCH 6.0","SSP2_BAU","sasia","GDP|MER","billion US$2005",2015,586.238402312972
"WITCH 6.0","SSP2_BAU","seasia","GDP|MER","billion US$2005",2015,1547.88968112881
"WITCH 6.0","SSP2_BAU","southafrica","GDP|MER","billion US$2005",2015,313.126610829578
"WITCH 6.0","SSP2_BAU","ssa","GDP|MER","billion US$2005",2015,1207.03879996732
"WITCH 6.0","SSP2_BAU","te","GDP|MER","billion US$2005",2015,2217.30173287634
"WITCH 6.0","SSP2_BAU","usa","GDP|MER","billion US$2005",2015,16637.34140917
"WITCH 6.0","SSP2_BAU","world","GDP|MER","billion US$2005",2015,68663.2855492412
"WITCH 6.0","SSP2_BAU","brazil","GDP|MER","billion US$2005",2020,1589.61415540822
"WITCH 6.0","SSP2_BAU","canada","GDP|MER","billion US$2005",2020,1557.2534542573
"WITCH 6.0","SSP2_BAU","ccasia","GDP|MER","billion US$2005",2020,452.189437307649
"WITCH 6.0","SSP2_BAU","china","GDP|MER","billion US$2005",2020,14121.3803782035
"WITCH 6.0","SSP2_BAU","eu27","GDP|MER","billion US$2005",2020,13652.6649002861
"WITCH 6.0","SSP2_BAU","india","GDP|MER","billion US$2005",2020,2504.99949470041
"WITCH 6.0","SSP2_BAU","indonesia","GDP|MER","billion US$2005",2020,971.986252478116
"WITCH 6.0","SSP2_BAU","japan","GDP|MER","billion US$2005",2020,4157.91544406382
"WITCH 6.0","SSP2_BAU","korea","GDP|MER","billion US$2005",2020,1533.03638138265
"WITCH 6.0","SSP2_BAU","laca","GDP|MER","billion US$2005",2020,2080.13989286102
"WITCH 6.0","SSP2_BAU","mena","GDP|MER","billion US$2005",2020,3262.50400980391
"WITCH 6.0","SSP2_BAU","mexico","GDP|MER","billion US$2005",2020,1155.22263151502
"WITCH 6.0","SSP2_BAU","oceania","GDP|MER","billion US$2005",2020,1629.03303399575
"WITCH 6.0","SSP2_BAU","othereurope","GDP|MER","billion US$2005",2020,4033.11605530065
"WITCH 6.0","SSP2_BAU","sasia","GDP|MER","billion US$2005",2020,732.480113762439
"WITCH 6.0","SSP2_BAU","seasia","GDP|MER","billion US$2005",2020,1849.85867890602
"WITCH 6.0","SSP2_BAU","southafrica","GDP|MER","billion US$2005",2020,326.612323189983
"WITCH 6.0","SSP2_BAU","ssa","GDP|MER","billion US$2005",2020,1362.58828205908
"WITCH 6.0","SSP2_BAU","te","GDP|MER","billion US$2005",2020,2476.84000192847
"WITCH 6.0","SSP2_BAU","usa","GDP|MER","billion US$2005",2020,18618.9374683963
"WITCH 6.0","SSP2_BAU","world","GDP|MER","billion US$2005",2020,78068.3723898064
"WITCH 6.0","SSP2_BAU","brazil","GDP|MER","billion US$2005",2025,1949.87407572392
"WITCH 6.0","SSP2_BAU","canada","GDP|MER","billion US$2005",2025,1752.88535321118
"WITCH 6.0","SSP2_BAU","ccasia","GDP|MER","billion US$2005",2025,563.552197492182
"WITCH 6.0","SSP2_BAU","china","GDP|MER","billion US$2005",2025,17936.1349178544
"WITCH 6.0","SSP2_BAU","eu27","GDP|MER","billion US$2005",2025,15452.0720036146
"WITCH 6.0","SSP2_BAU","india","GDP|MER","billion US$2005",2025,3483.0096398133
"WITCH 6.0","SSP2_BAU","indonesia","GDP|MER","billion US$2005",2025,1228.98878593242
"WITCH 6.0","SSP2_BAU","japan","GDP|MER","billion US$2005",2025,4454.95767906958
"WITCH 6.0","SSP2_BAU","korea","GDP|MER","billion US$2005",2025,1733.28867684955
"WITCH 6.0","SSP2_BAU","laca","GDP|MER","billion US$2005",2025,2528.99605196199
"WITCH 6.0","SSP2_BAU","mena","GDP|MER","billion US$2005",2025,3924.02084071062
"WITCH 6.0","SSP2_BAU","mexico","GDP|MER","billion US$2005",2025,1372.01371374119
"WITCH 6.0","SSP2_BAU","oceania","GDP|MER","billion US$2005",2025,1875.87353297742
"WITCH 6.0","SSP2_BAU","othereurope","GDP|MER","billion US$2005",2025,4629.16322697783
"WITCH 6.0","SSP2_BAU","sasia","GDP|MER","billion US$2005",2025,906.551375187616
"WITCH 6.0","SSP2_BAU","seasia","GDP|MER","billion US$2005",2025,2269.38346052014
"WITCH 6.0","SSP2_BAU","southafrica","GDP|MER","billion US$2005",2025,358.41677193384
"WITCH 6.0","SSP2_BAU","ssa","GDP|MER","billion US$2005",2025,1647.587042556
"WITCH 6.0","SSP2_BAU","te","GDP|MER","billion US$2005",2025,2818.56102228611
"WITCH 6.0","SSP2_BAU","usa","GDP|MER","billion US$2005",2025,21403.7219746902
"WITCH 6.0","SSP2_BAU","world","GDP|MER","billion US$2005",2025,92289.0523431041
"WITCH 6.0","SSP2_BAU","brazil","GDP|MER","billion US$2005",2030,2120.63389360164
"WITCH 6.0","SSP2_BAU","canada","GDP|MER","billion US$2005",2030,1945.75183599159
"WITCH 6.0","SSP2_BAU","ccasia","GDP|MER","billion US$2005",2030,675.018801428849
"WITCH 6.0","SSP2_BAU","china","GDP|MER","billion US$2005",2030,21463.9801180635
"WITCH 6.0","SSP2_BAU","eu27","GDP|MER","billion US$2005",2030,16728.3233736713
"WITCH 6.0","SSP2_BAU","india","GDP|MER","billion US$2005",2030,4616.07337306529
"WITCH 6.0","SSP2_BAU","indonesia","GDP|MER","billion US$2005",2030,1528.96654246791
"WITCH 6.0","SSP2_BAU","japan","GDP|MER","billion US$2005",2030,4633.08500235997
"WITCH 6.0","SSP2_BAU","korea","GDP|MER","billion US$2005",2030,1903.99710543242
"WITCH 6.0","SSP2_BAU","laca","GDP|MER","billion US$2005",2030,2930.30784908044
"WITCH 6.0","SSP2_BAU","mena","GDP|MER","billion US$2005",2030,4700.53349965494
"WITCH 6.0","SSP2_BAU","mexico","GDP|MER","billion US$2005",2030,1568.63709801121
"WITCH 6.0","SSP2_BAU","oceania","GDP|MER","billion US$2005",2030,2138.44497054237
"WITCH 6.0","SSP2_BAU","othereurope","GDP|MER","billion US$2005",2030,5031.75099225954
"WITCH 6.0","SSP2_BAU","sasia","GDP|MER","billion US$2005",2030,1205.33449278652
"WITCH 6.0","SSP2_BAU","seasia","GDP|MER","billion US$2005",2030,2837.65293819091
"WITCH 6.0","SSP2_BAU","southafrica","GDP|MER","billion US$2005",2030,388.607608615925
"WITCH 6.0","SSP2_BAU","ssa","GDP|MER","billion US$2005",2030,2104.0581904676
"WITCH 6.0","SSP2_BAU","te","GDP|MER","billion US$2005",2030,3196.60360193472
"WITCH 6.0","SSP2_BAU","usa","GDP|MER","billion US$2005",2030,23482.3880438306
"WITCH 6.0","SSP2_BAU","world","GDP|MER","billion US$2005",2030,105200.149331457
"WITCH 6.0","SSP2_BAU","brazil","GDP|MER","billion US$2005",2035,2412.03038616621
"WITCH 6.0","SSP2_BAU","canada","GDP|MER","billion US$2005",2035,2162.49254843086
"WITCH 6.0","SSP2_BAU","ccasia","GDP|MER","billion US$2005",2035,803.94880306293
"WITCH 6.0","SSP2_BAU","china","GDP|MER","billion US$2005",2035,24626.1109006578
"WITCH 6.0","SSP2_BAU","eu27","GDP|MER","billion US$2005",2035,17951.0790390607
"WITCH 6.0","SSP2_BAU","india","GDP|MER","billion US$2005",2035,5821.98008940569
"WITCH 6.0","SSP2_BAU","indonesia","GDP|MER","billion US$2005",2035,1829.92916469234
"WITCH 6.0","SSP2_BAU","japan","GDP|MER","billion US$2005",2035,4830.63036724836
"WITCH 6.0","SSP2_BAU","korea","GDP|MER","billion US$2005",2035,2028.6269974528
"WITCH 6.0","SSP2_BAU","laca","GDP|MER","billion US$2005",2035,3402.85631023145
"WITCH 6.0","SSP2_BAU","mena","GDP|MER","billion US$2005",2035,5553.63772029636
"WITCH 6.0","SSP2_BAU","mexico","GDP|MER","billion US$2005",2035,1795.65798032863
"WITCH 6.0","SSP2_BAU","oceania","GDP|MER","billion US$2005",2035,2420.86149094278
"WITCH 6.0","SSP2_BAU","othereurope","GDP|MER","billion US$2005",2035,5472.59744490621
"WITCH 6.0","SSP2_BAU","sasia","GDP|MER","billion US$2005",2035,1562.9455832822
"WITCH 6.0","SSP2_BAU","seasia","GDP|MER","billion US$2005",2035,3446.03565825101
"WITCH 6.0","SSP2_BAU","southafrica","GDP|MER","billion US$2005",2035,444.159582672626
"WITCH 6.0","SSP2_BAU","ssa","GDP|MER","billion US$2005",2035,2741.02607863596
"WITCH 6.0","SSP2_BAU","te","GDP|MER","billion US$2005",2035,3620.75686523861
"WITCH 6.0","SSP2_BAU","usa","GDP|MER","billion US$2005",2035,25350.9991401466
"WITCH 6.0","SSP2_BAU","world","GDP|MER","billion US$2005",2035,118278.36215111
"WITCH 6.0","SSP2_BAU","brazil","GDP|MER","billion US$2005",2040,2793.2289787902
"WITCH 6.0","SSP2_BAU","canada","GDP|MER","billion US$2005",2040,2403.23488275537
"WITCH 6.0","SSP2_BAU","ccasia","GDP|MER","billion US$2005",2040,936.673235374948
"WITCH 6.0","SSP2_BAU","china","GDP|MER","billion US$2005",2040,27113.0469469638
"WITCH 6.0","SSP2_BAU","eu27","GDP|MER","billion US$2005",2040,19202.0901500946
"WITCH 6.0","SSP2_BAU","india","GDP|MER","billion US$2005",2040,7125.08570153387
"WITCH 6.0","SSP2_BAU","indonesia","GDP|MER","billion US$2005",2040,2144.84104423791
"WITCH 6.0","SSP2_BAU","japan","GDP|MER","billion US$2005",2040,4999.74826082734
"WITCH 6.0","SSP2_BAU","korea","GDP|MER","billion US$2005",2040,2117.28221293873
"WITCH 6.0","SSP2_BAU","laca","GDP|MER","billion US$2005",2040,3945.48904294775
"WITCH 6.0","SSP2_BAU","mena","GDP|MER","billion US$2005",2040,6493.22423675902
"WITCH 6.0","SSP2_BAU","mexico","GDP|MER","billion US$2005",2040,2048.4145576721
"WITCH 6.0","SSP2_BAU","oceania","GDP|MER","billion US$2005",2040,2723.8952106414
"WITCH 6.0","SSP2_BAU","othereurope","GDP|MER","billion US$2005",2040,5964.91707832972
"WITCH 6.0","SSP2_BAU","sasia","GDP|MER","billion US$2005",2040,1973.67988234429
"WITCH 6.0","SSP2_BAU","seasia","GDP|MER","billion US$2005",2040,4015.67265142209
"WITCH 6.0","SSP2_BAU","southafrica","GDP|MER","billion US$2005",2040,520.191336482012
"WITCH 6.0","SSP2_BAU","ssa","GDP|MER","billion US$2005",2040,3518.93856203368
"WITCH 6.0","SSP2_BAU","te","GDP|MER","billion US$2005",2040,4032.44283440958
"WITCH 6.0","SSP2_BAU","usa","GDP|MER","billion US$2005",2040,27105.9527172934
"WITCH 6.0","SSP2_BAU","world","GDP|MER","billion US$2005",2040,131178.049523852
"WITCH 6.0","SSP2_BAU","brazil","GDP|MER","billion US$2005",2045,3257.58197560378
"WITCH 6.0","SSP2_BAU","canada","GDP|MER","billion US$2005",2045,2654.81708263371
"WITCH 6.0","SSP2_BAU","ccasia","GDP|MER","billion US$2005",2045,1071.40859656623
"WITCH 6.0","SSP2_BAU","china","GDP|MER","billion US$2005",2045,29454.4320579735
"WITCH 6.0","SSP2_BAU","eu27","GDP|MER","billion US$2005",2045,20451.3834598621
"WITCH 6.0","SSP2_BAU","india","GDP|MER","billion US$2005",2045,8527.01953685302
"WITCH 6.0","SSP2_BAU","indonesia","GDP|MER","billion US$2005",2045,2460.80989082254
"WITCH 6.0","SSP2_BAU","japan","GDP|MER","billion US$2005",2045,5173.8329493706
"WITCH 6.0","SSP2_BAU","korea","GDP|MER","billion US$2005",2045,2181.1275537709
"WITCH 6.0","SSP2_BAU","laca","GDP|MER","billion US$2005",2045,4544.94482627125
"WITCH 6.0","SSP2_BAU","mena","GDP|MER","billion US$2005",2045,7494.10666834917
"WITCH 6.0","SSP2_BAU","mexico","GDP|MER","billion US$2005",2045,2327.30932351713
"WITCH 6.0","SSP2_BAU","oceania","GDP|MER","billion US$2005",2045,3052.98947029365
"WITCH 6.0","SSP2_BAU","othereurope","GDP|MER","billion US$2005",2045,6505.58029158647
"WITCH 6.0","SSP2_BAU","sasia","GDP|MER","billion US$2005",2045,2454.65553049374
"WITCH 6.0","SSP2_BAU","seasia","GDP|MER","billion US$2005",2045,4561.69738259906
"WITCH 6.0","SSP2_BAU","southafrica","GDP|MER","billion US$2005",2045,613.483424087075
"WITCH 6.0","SSP2_BAU","ssa","GDP|MER","billion US$2005",2045,4487.93050885257
"WITCH 6.0","SSP2_BAU","te","GDP|MER","billion US$2005",2045,4434.27852771197
"WITCH 6.0","SSP2_BAU","usa","GDP|MER","billion US$2005",2045,28813.3556291935
"WITCH 6.0","SSP2_BAU","world","GDP|MER","billion US$2005",2045,144522.744686412
"WITCH 6.0","SSP2_BAU","brazil","GDP|MER","billion US$2005",2050,3790.45323692751
"WITCH 6.0","SSP2_BAU","canada","GDP|MER","billion US$2005",2050,2906.77292772149
"WITCH 6.0","SSP2_BAU","ccasia","GDP|MER","billion US$2005",2050,1212.53687345588
"WITCH 6.0","SSP2_BAU","china","GDP|MER","billion US$2005",2050,31615.3569017625
"WITCH 6.0","SSP2_BAU","eu27","GDP|MER","billion US$2005",2050,21683.8573058036
"WITCH 6.0","SSP2_BAU","india","GDP|MER","billion US$2005",2050,10030.6979598244
"WITCH 6.0","SSP2_BAU","indonesia","GDP|MER","billion US$2005",2050,2769.72473917795
"WITCH 6.0","SSP2_BAU","japan","GDP|MER","billion US$2005",2050,5358.50424395807
"WITCH 6.0","SSP2_BAU","korea","GDP|MER","billion US$2005",2050,2224.95785630051
"WITCH 6.0","SSP2_BAU","laca","GDP|MER","billion US$2005",2050,5188.60745534198
"WITCH 6.0","SSP2_BAU","mena","GDP|MER","billion US$2005",2050,8555.92384508583
"WITCH 6.0","SSP2_BAU","mexico","GDP|MER","billion US$2005",2050,2627.49159942529
"WITCH 6.0","SSP2_BAU","oceania","GDP|MER","billion US$2005",2050,3398.87197697584
"WITCH 6.0","SSP2_BAU","othereurope","GDP|MER","billion US$2005",2050,7073.98372380319
"WITCH 6.0","SSP2_BAU","sasia","GDP|MER","billion US$2005",2050,3016.02765622127
"WITCH 6.0","SSP2_BAU","seasia","GDP|MER","billion US$2005",2050,5094.86978926552
"WITCH 6.0","SSP2_BAU","southafrica","GDP|MER","billion US$2005",2050,720.257566824212
"WITCH 6.0","SSP2_BAU","ssa","GDP|MER","billion US$2005",2050,5694.54199728821
"WITCH 6.0","SSP2_BAU","te","GDP|MER","billion US$2005",2050,4822.42049967005
"WITCH 6.0","SSP2_BAU","usa","GDP|MER","billion US$2005",2050,30504.5610226589
"WITCH 6.0","SSP2_BAU","world","GDP|MER","billion US$2005",2050,158290.419177492
"WITCH 6.0","SSP2_BAU","brazil","GDP|MER","billion US$2005",2055,4380.35782845942
"WITCH 6.0","SSP2_BAU","canada","GDP|MER","billion US$2005",2055,3158.79684930797
"WITCH 6.0","SSP2_BAU","ccasia","GDP|MER","billion US$2005",2055,1366.70294125008
"WITCH 6.0","SSP2_BAU","china","GDP|MER","billion US$2005",2055,33473.7610448147
"WITCH 6.0","SSP2_BAU","eu27","GDP|MER","billion US$2005",2055,22896.9638251315
"WITCH 6.0","SSP2_BAU","india","GDP|MER","billion US$2005",2055,11647.3751824843
"WITCH 6.0","SSP2_BAU","indonesia","GDP|MER","billion US$2005",2055,3086.11845431716
"WITCH 6.0","SSP2_BAU","japan","GDP|MER","billion US$2005",2055,5534.63596815122
"WITCH 6.0","SSP2_BAU","korea","GDP|MER","billion US$2005",2055,2245.03726292111
"WITCH 6.0","SSP2_BAU","laca","GDP|MER","billion US$2005",2055,5876.68278875763
"WITCH 6.0","SSP2_BAU","mena","GDP|MER","billion US$2005",2055,9706.14426604235
"WITCH 6.0","SSP2_BAU","mexico","GDP|MER","billion US$2005",2055,2942.13858386743
"WITCH 6.0","SSP2_BAU","oceania","GDP|MER","billion US$2005",2055,3756.22792449092
"WITCH 6.0","SSP2_BAU","othereurope","GDP|MER","billion US$2005",2055,7660.84595238538
"WITCH 6.0","SSP2_BAU","sasia","GDP|MER","billion US$2005",2055,3666.08987448982
"WITCH 6.0","SSP2_BAU","seasia","GDP|MER","billion US$2005",2055,5626.94025287018
"WITCH 6.0","SSP2_BAU","southafrica","GDP|MER","billion US$2005",2055,839.813724364955
"WITCH 6.0","SSP2_BAU","ssa","GDP|MER","billion US$2005",2055,7189.48351048762
"WITCH 6.0","SSP2_BAU","te","GDP|MER","billion US$2005",2055,5217.97306894698
"WITCH 6.0","SSP2_BAU","usa","GDP|MER","billion US$2005",2055,32225.1818508019
"WITCH 6.0","SSP2_BAU","world","GDP|MER","billion US$2005",2055,172497.271154343
"WITCH 6.0","SSP2_BAU","brazil","GDP|MER","billion US$2005",2060,5011.35536914038
"WITCH 6.0","SSP2_BAU","canada","GDP|MER","billion US$2005",2060,3413.29014064274
"WITCH 6.0","SSP2_BAU","ccasia","GDP|MER","billion US$2005",2060,1539.92734029472
"WITCH 6.0","SSP2_BAU","china","GDP|MER","billion US$2005",2060,35260.7773813618
"WITCH 6.0","SSP2_BAU","eu27","GDP|MER","billion US$2005",2060,24108.0275440101
"WITCH 6.0","SSP2_BAU","india","GDP|MER","billion US$2005",2060,13362.6362885145
"WITCH 6.0","SSP2_BAU","indonesia","GDP|MER","billion US$2005",2060,3405.73273581567
"WITCH 6.0","SSP2_BAU","japan","GDP|MER","billion US$2005",2060,5690.78327766309
"WITCH 6.0","SSP2_BAU","korea","GDP|MER","billion US$2005",2060,2244.16432837802
"WITCH 6.0","SSP2_BAU","laca","GDP|MER","billion US$2005",2060,6612.11476842072
"WITCH 6.0","SSP2_BAU","mena","GDP|MER","billion US$2005",2060,10957.3950482301
"WITCH 6.0","SSP2_BAU","mexico","GDP|MER","billion US$2005",2060,3260.26954798065
"WITCH 6.0","SSP2_BAU","oceania","GDP|MER","billion US$2005",2060,4133.93220402879
"WITCH 6.0","SSP2_BAU","othereurope","GDP|MER","billion US$2005",2060,8276.39671682522
"WITCH 6.0","SSP2_BAU","sasia","GDP|MER","billion US$2005",2060,4414.10793306477
"WITCH 6.0","SSP2_BAU","seasia","GDP|MER","billion US$2005",2060,6164.37531976093
"WITCH 6.0","SSP2_BAU","southafrica","GDP|MER","billion US$2005",2060,971.507940103326
"WITCH 6.0","SSP2_BAU","ssa","GDP|MER","billion US$2005",2060,9023.47778450645
"WITCH 6.0","SSP2_BAU","te","GDP|MER","billion US$2005",2060,5631.84557366641
"WITCH 6.0","SSP2_BAU","usa","GDP|MER","billion US$2005",2060,33996.7026756303
"WITCH 6.0","SSP2_BAU","world","GDP|MER","billion US$2005",2060,187478.819918039
"WITCH 6.0","SSP2_BAU","brazil","GDP|MER","billion US$2005",2065,5682.76380797786
"WITCH 6.0","SSP2_BAU","canada","GDP|MER","billion US$2005",2065,3675.77993779185
"WITCH 6.0","SSP2_BAU","ccasia","GDP|MER","billion US$2005",2065,1735.26918312278
"WITCH 6.0","SSP2_BAU","china","GDP|MER","billion US$2005",2065,36954.0773275507
